index , lat , long , speed , date , time , air_val , dust , gsr
199,51.523977,-0.131112,1.4,31223,14510500,22,0.62,304
200,51.523957,-0.13109,1.63,31223,14510600,22,0.62,304
201,51.523943,-0.131092,1.59,31223,14510700,22,0.62,305
202,51.52393,-0.131093,1.6,31223,14510800,22,0.62,306
203,51.523913,-0.131082,1.68,31223,14510900,22,0.62,306
204,51.523903,-0.131075,1.67,31223,14511000,22,0.62,304
205,51.523893,-0.131072,1.68,31223,14511100,22,0.62,301
206,51.52388,-0.131062,1.67,31223,14511200,22,0.62,301
207,51.523868,-0.131052,1.66,31223,14511300,22,0.62,302
208,51.523857,-0.131042,1.68,31223,14511400,22,0.62,303
209,51.523828,-0.131013,1.68,31223,14511600,22,0.62,303
210,51.523817,-0.13101,1.92,31223,14511700,22,0.62,303
211,51.523807,-0.131002,1.92,31223,14511800,22,0.62,303
212,51.523798,-0.13099,1.89,31223,14511900,22,0.62,304
213,51.523792,-0.130975,1.85,31223,14512000,22,0.62,304
214,51.523782,-0.130965,1.61,31223,14512100,22,0.62,304
215,51.523767,-0.130947,1.89,31223,14512200,22,0.62,304
216,51.523748,-0.130932,2.28,31223,14512300,22,0.62,304
217,51.523722,-0.130913,2.68,31223,14512400,22,0.62,303
218,51.523703,-0.130902,3.12,31223,14512500,22,0.62,303
219,51.523685,-0.130893,3.54,31223,14512600,22,0.62,303
220,51.523665,-0.130892,3.51,31223,14512700,22,0.62,304
221,51.523633,-0.130885,3.04,31223,14512900,22,0.62,303
222,51.52362,-0.130885,3.04,31223,14513000,22,0.62,300
223,51.52361,-0.130875,3.04,31223,14513100,22,0.62,295
224,51.523598,-0.13086,1.61,31223,14513200,21,0.62,291
225,51.523582,-0.13084,2.13,31223,14513300,21,0.62,290
226,51.523568,-0.130822,1.91,31223,14513400,21,0.62,290
227,51.523558,-0.130815,2.21,31223,14513500,21,0.62,291
228,51.523552,-0.130807,0,31223,14513600,21,0.62,293
229,51.523545,-0.130798,0,31223,14513700,21,0.62,295
230,51.523535,-0.130783,1.63,31223,14513800,21,0.62,296
231,51.523527,-0.130762,1.59,31223,14513900,21,0.62,297
232,51.523518,-0.13075,1.24,31223,14514000,21,0.62,298
233,51.523502,-0.130768,1.24,31223,14514200,21,0.62,297
234,51.523495,-0.130782,1.24,31223,14514300,21,0.62,299
235,51.523487,-0.130798,1.24,31223,14514400,21,0.62,300
236,51.523475,-0.130812,1.24,31223,14514500,22,0.62,302
237,51.523462,-0.130822,2.09,31223,14514600,22,0.62,303
238,51.523452,-0.130837,2.15,31223,14514700,22,0.62,303
239,51.52344,-0.130855,2.2,31223,14514800,22,0.62,304
240,51.52343,-0.13087,2.62,31223,14514900,22,0.62,305
241,51.523418,-0.130885,2.85,31223,14515000,22,0.62,305
242,51.523408,-0.130897,2.81,31223,14515100,22,0.62,306
243,51.523398,-0.130908,2.52,31223,14515200,22,0.62,306
244,51.523392,-0.130922,1.84,31223,14515300,22,0.62,307
245,51.523375,-0.130935,1.84,31223,14515500,22,0.62,307
246,51.523367,-0.130943,1.84,31223,14515600,22,0.62,309
247,51.52336,-0.130952,2.2,31223,14515700,22,0.62,309
248,51.523353,-0.130965,2.2,31223,14515800,22,0.62,309
249,51.523347,-0.130983,2.84,31223,14515900,22,0.62,311
250,51.52334,-0.131003,3.34,31223,14520000,22,0.62,311
251,51.523337,-0.131027,3.33,31223,14520100,23,0.62,312
252,51.523335,-0.131043,2.76,31223,14520200,22,0.62,312
253,51.523335,-0.13106,1.71,31223,14520300,22,0.62,312
254,51.523332,-0.131077,2.5,31223,14520400,23,0.62,311
255,51.523325,-0.131088,2.52,31223,14520500,22,0.62,310
256,51.523322,-0.131102,2.58,31223,14520600,22,0.62,310
257,51.523312,-0.131125,2.6,31223,14520800,22,0.62,308
258,51.52331,-0.131137,2.6,31223,14520900,22,0.62,304
259,51.523303,-0.131142,1.9,31223,14521000,22,0.62,303
260,51.523295,-0.131145,1.96,31223,14521100,22,0.62,301
261,51.523287,-0.131152,2.62,31223,14521200,22,0.62,299
262,51.523283,-0.131162,2.58,31223,14521300,21,0.62,301
263,51.52328,-0.131175,2.38,31223,14521400,22,0.62,303
264,51.523275,-0.131187,2.35,31223,14521500,22,0.62,305
265,51.523273,-0.131195,2.28,31223,14521600,22,0.62,305
266,51.52327,-0.131203,1.86,31223,14521700,22,0.62,303
267,51.523267,-0.131213,1.89,31223,14521800,22,0.62,300
268,51.523263,-0.131225,2.15,31223,14521900,22,0.62,299
269,51.523265,-0.131258,2.13,31223,14522100,21,0.62,299
270,51.523262,-0.13127,2.2,31223,14522200,21,0.62,299
271,51.523262,-0.131288,2.12,31223,14522300,21,0.62,299
272,51.52326,-0.131307,2.34,31223,14522400,22,0.62,301
273,51.52326,-0.131322,2.28,31223,14522500,22,0.62,299
274,51.523257,-0.131337,2.21,31223,14522600,21,0.62,295
275,51.523255,-0.131353,2.42,31223,14522700,21,0.62,293
276,51.523253,-0.131372,2.43,31223,14522800,21,0.62,292
277,51.523252,-0.13139,3.2,31223,14522900,21,0.62,292
278,51.52325,-0.131407,2.57,31223,14523000,21,0.62,294
279,51.523247,-0.131422,2.52,31223,14523100,21,0.62,295
280,51.523245,-0.131438,2.51,31223,14523200,21,0.62,297
281,51.523233,-0.131477,3.27,31223,14523400,21,0.62,299
282,51.523228,-0.131493,3,31223,14523500,21,0.62,300
283,51.523225,-0.13151,2.27,31223,14523600,22,0.62,302
284,51.523222,-0.131525,2.3,31223,14523700,22,0.62,303
285,51.523217,-0.131537,1.88,31223,14523800,22,0.62,304
286,51.52321,-0.131545,1.96,31223,14523900,22,0.62,305
287,51.523203,-0.131543,1.88,31223,14524000,22,0.62,305
288,51.523193,-0.131545,0,31223,14524100,22,0.62,307
289,51.523183,-0.131555,0,31223,14524200,22,0.62,307
290,51.523172,-0.131563,0,31223,14524300,22,0.62,309
291,51.52316,-0.131578,1.84,31223,14524400,22,0.62,309
292,51.523043,-0.1315,2.3,31223,14524500,22,0.62,309
293,51.522987,-0.131502,2.76,31223,14524700,22,0.62,309
294,51.522975,-0.131513,2.74,31223,14524800,22,0.62,309
295,51.522965,-0.131525,2.74,31223,14524900,22,0.62,310
